id,movie_id,person_id,name,character,cast_order,Project,movie_release_date,Sentiment_Score,Popularity_Score,Genre,Lead_Talent,job,department,author,author_username,author_rating,content,created_at,updated_at,url,movie_rating,content_length,show_id,type,director,country,date_added,release_year,duration,description,crew,budget,homepage,keywords,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_count,adult,backdrop_path,imdb_id,poster_path
130137,204667.0,13819.0,Walter Catlett,,0.0,Uppercutlets,1936-01-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118625,205022.0,131261.0,Delhi Ganesh,Villager,9.0,Chennai Express,2013-08-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81614,205321.0,19146.0,Ian Ziering,"Finley ""Fin"" Shepard",0.0,Sharknado,2013-07-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95569,205277.0,585328.0,Sana Khaan,Poonkodi/Supriya,0.0,Climax,2013-05-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38630,205473.0,1176510.0,William H. O'Brien,Bartender,12.0,Fort Ti,1953-04-30,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,205601.0,1249.0,Penelope Wilton,Lady Mary Murray,6.0,Belle,2013-05-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114175,205867.0,47179.0,Olav Riégo,"Actor in the play ""Pistols for Two""",13.0,Parisiennes,1928-01-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143551,205818.0,224197.0,Brett Gelman,August,0.0,Eat,2011-03-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71843,206419.0,210346.0,Keena Ferguson,Rubina,5.0,Red Line,2013-07-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62047,206487.0,126341.0,Christopher Stollery,The Interviewer,9.0,Predestination,2014-08-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141877,206521.0,545784.0,Amos Lavi,,5.0,Carmel,2009-07-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33213,206563.0,3506438.0,Maria Eduarda Lima Botelho,Pia,7.0,Trash,2014-10-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130969,206635.0,1268386.0,Giuseppe Gambardella,,0.0,St. Sebastian,1911-04-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129808,206824.0,1438176.0,Freddy Fræk Poulsen,Frede,1.0,Sonjas Jul,1969-12-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102138,206951.0,1175599.0,Miroslav Moravec,Lutausis,11.0,Littlefinger,1987-01-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72450,206790.0,31876.0,Dolores del Río,Evangeline,0.0,Evangeline,1929-08-24,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85573,207270.0,1518110.0,Richard Sumitro,Rashid,7.0,The Hoarder,2015-05-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133602,207377.0,929844.0,Moolchand,,12.0,Parvarish,1977-10-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117561,207490.0,1169.0,Pepe Serna,,15.0,Luminarias,2000-05-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110035,207508.0,558734.0,Dorit Henke,Jutta,13.0,The Young Seducers,1971-07-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119796,207766.0,92614.0,Dawn Olivieri,Katherine Kingsman,0.0,Missionary,2013-08-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139622,207691.0,124493.0,Jun Kim,James Park,0.0,Innocent Blood,2013-11-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130549,207768.0,67246.0,George Zlatarev,Kiril,8.0,I Spit on Your Grave 2,2013-08-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32493,207932.0,1605558.0,Robin Mugnaini,Apartment Carabinieri Captain,11.0,Inferno,2016-10-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54019,207933.0,973.0,Jason Flemyng,Swanwick,7.0,Stonehearst Asylum,2014-10-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97584,208227.0,53240.0,Riz Ahmed,Gary,3.0,Freefall,2009-07-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99449,208802.0,37769.0,Tanit Phoenix,Alexandria,0.0,Kamasutra Nights,2008-02-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78746,209262.0,879.0,Billy Bob Thornton,Forrest Sorrels,3.0,Parkland,2013-10-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53698,209251.0,3483.0,Antonio de la Torre,Carlos,0.0,Cannibal,2013-10-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100333,209271.0,3263573.0,Brett Roedel,Jason,15.0,Hateship Loveship,2014-04-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53222,209361.0,5793142.0,Owen Hunte,Friend in Bar (uncredited),13.0,One Chance,2013-09-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130611,209581.0,7007.0,Claudia Ferri,Angela Pelligrini,7.0,3 Seasons,2009-01-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34157,209379.0,169279.0,Justin Bruening,Mike Traceur,0.0,Knight Rider,2008-02-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93405,210103.0,64857.0,Wendy Phillips,Mom,3.0,Fuzzbucket,1986-05-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71530,209937.0,29260.0,Wallace Beery,Big Jack Horner,0.0,Big Jack,1949-04-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116390,210179.0,98117.0,Matthew Jason Walsh,Abraham Barnes,0.0,Midnight 2,1993-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148483,211233.0,222326.0,Aake Kalliala,Kapteeni Taneli Rajapaltio,1.0,The Hijack That Went South,2013-01-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71205,210913.0,231819.0,Gerhard Liebmann,Janek,0.0,Blood Glacier,2013-09-27,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109942,211747.0,2598593.0,Billie Davis,Self,9.0,Pop Gear,1965-05-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150023,212220.0,1196512.0,Emily Roberts,Alyssa,0.0,Barefoot,2012-09-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107600,212334.0,1213395.0,Brianne Tju,Olivia,11.0,County,2012-01-02,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90647,212014.0,1196253.0,Patricia Paul,Ginger / Tracy,0.0,Wicked Games,1994-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20133,212778.0,17485.0,Oliver Platt,Ramsey Michel,7.0,Chef,2014-05-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134242,213033.0,15336.0,Dougray Scott,The Fairy Prince (voice),3.0,Faeries,1999-01-23,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113595,213207.0,16004.0,Anthony Caruso,Henry Chico,2.0,Claws,1977-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111639,213439.0,9029.0,Stephen Rea,Cypher,0.0,Double Tap,1997-09-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85242,213390.0,3062177.0,Kári Gunnarsson,Emil,0.0,The Sky Palace,1994-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28479,213681.0,168452.0,Leslie Jones,Agent Scanlon,4.0,Masterminds,2016-09-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123337,213684.0,1365484.0,Chabbi Lal Gandharba,Himself,0.0,Manakamana,2013-09-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98806,213576.0,576125.0,Arnold Reyes,,0.0,Barako,2008-06-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107215,213734.0,59804.0,Ken Gampu,President Zalabok,5.0,Quiet Thunder,1988-08-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67215,213864.0,5919777.0,Phillip Dacchille,Policeman at Phone Booth,12.0,Fat Guy Goes Nutzoid,1986-09-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56219,214064.0,35765.0,Sulabha Arya,,8.0,Masoom,1996-08-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102579,214096.0,1086856.0,Richard Carmen,Farmer,15.0,Lucky Them,2013-09-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66388,214126.0,2261711.0,Wes Shofner,Quincy Glasscock M.E.,11.0,Bigfoot,2006-04-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70398,214291.0,587359.0,Anke Van't Hof,Linda,7.0,Broken Mirrors,1984-09-27,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104870,214418.0,5269487.0,Billy Dobson,Jaguar (voice),3.0,Amazonia,2013-11-26,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99946,214216.0,70233.0,Ricki Lake,Grace,0.0,Babycakes,1989-02-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46323,214722.0,90135.0,Marina Inoue,Nao Midorikawa / Cure March (voice),7.0,Pretty Cure All Stars New Stage 2: Friends from the Heart,2013-03-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124854,215341.0,45378.0,Sandahl Bergman,Lilly Miller,4.0,Lipstick Camera,1994-10-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92522,214998.0,18657.0,Laurel Holloman,Lily Delacroix,0.0,Loser Love,1999-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94238,215077.0,96880.0,Jamie Rose,Columbine Cromwell,0.0,Rebel Love,1985-03-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136119,215495.0,200296.0,Steven Mond,Ron Devore,4.0,Time Warp,1981-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96298,215575.0,104602.0,Mary Bauer,Samantha,7.0,The Divorcee,1969-09-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120782,215357.0,1231090.0,John Farnham,Abra Cadabra,0.0,Abra Cadabra,1983-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138642,216056.0,1346664.0,Jorge Santoyo,Antonio Orihuela,5.0,Broken Flag,1979-06-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123038,215634.0,1035736.0,Pippo Delbono,,0.0,Sangue,2013-01-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132008,215675.0,37518.0,Will More,,0.0,Aquarium,1975-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96095,216196.0,117164.0,Joe Penny,Rick Bladen,1.0,Deathmoon,1978-05-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70921,216580.0,1333945.0,Donnelle Russell,Ma,6.0,Savaged,2014-08-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134962,216769.0,62245.0,Fred Ewanuick,Paul Swindell,6.0,Swindle,2014-03-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147888,216440.0,947768.0,Andrés Almeida,Alfredo,0.0,Paraíso,2013-11-30,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97842,216881.0,14731.0,Henry Silva,Sinclair,2.0,Happy,1983-10-26,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122243,216604.0,145608.0,Júlio Bressane,,0.0,Belair,2009-10-04,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88019,216919.0,1201509.0,Ari Borovoy,El Joven,8.0,Deseo,2013-09-13,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133171,216978.0,234568.0,Barbara Sarafian,,4.0,Ellektra,2004-10-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74011,216913.0,266.0,Humberto Busto,Joel,0.0,Depositarios,2010-11-12,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31916,217323.0,1201988.0,Sandra Rosado,Ofélia,12.0,Rending,2001-11-30,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50797,217434.0,1365380.0,Cora Alforja,Cynthia,8.0,Kisapmata,1981-12-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143881,217504.0,1136690.0,Louise Martini,Monika Gall,2.0,Hochzeit,1972-05-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84286,217625.0,1517677.0,Uljas Kandolin,Terävä,4.0,Kovanaama,1954-01-29,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79977,217471.0,5887.0,Catalina Sandino Moreno,Christina,0.0,Medeas,2013-09-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56894,218043.0,1253634.0,Lolo Jones,Lori,10.0,Left Behind,2014-10-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91689,218375.0,1137970.0,Kasia Kołeczek,Gala,6.0,Cup Cake,2010-03-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133654,218152.0,5481.0,Liisa Repo-Martell,Amy,0.0,Amy,2004-08-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106890,218563.0,17759.0,Frank Faylen,Policeman at Torre's,14.0,Night Waitress,1936-12-18,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87772,218746.0,553708.0,Kim Ji-woo,3 Years Old Jee-hyun,10.0,Young Mother,2013-07-31,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116337,219051.0,124760.0,Sara Lazzaro,Eva,1.0,Andarevia,2013-02-15,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139798,219998.0,109085.0,Uğur Yücel,Halis Dombili,5.0,Billionaire,1986-09-07,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108092,219004.0,95563.0,Walter Reed,J. Peter Weils,0.0,Macumba Love,1960-06-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57184,219041.0,1096822.0,Afrika Bambaataa,Self,0.0,Bombin',1987-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43887,220098.0,40.0,Orson Welles,Sheriff Paisley,1.0,Hot Money,1983-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148029,219152.0,29021.0,Roxanne Hart,Cath Johnson,0.0,Meteorites!,1998-06-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57712,220286.0,17073.0,Harris Gordon,Emma's Agent,13.0,Grand Piano,2013-10-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123482,220339.0,856.0,Ben Gazzara,Paul Rivière,1.0,Bitter Champagne,1986-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89600,220690.0,100872.0,Robyn Stevan,Holly,9.0,Distant Thunder,1988-11-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101210,220289.0,209200.0,Emily Baldoni,Em,0.0,Coherence,2014-04-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106034,221088.0,20368.0,Henry O'Neill,George Winston,4.0,Road Gang,1936-03-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126777,220860.0,1672819.0,Elsaphan Njora,Max,0.0,Homecoming,2013-09-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88103,220861.0,1386161.0,Abena Ayivor,,0.0,Berea,2013-09-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96279,221174.0,227253.0,Bangs Garcia,Lauriana,0.0,Lauriana,2013-09-10,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89227,221245.0,3569257.0,Francisco Pavanetto,Mateo,4.0,Tremendous Sunset,2004-10-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129188,221628.0,1327779.0,Fernando Freyre de Andrade,Jeromo,4.0,Malvaloca,1942-09-14,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131951,221887.0,538924.0,Carmelita Geraghty,Daisy,4.0,Malay Nights,1932-11-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104889,222018.0,1734432.0,Luis de Castro,,5.0,Chicano,1980-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139721,222380.0,107322.0,Henry Strzalkowski,Myers,10.0,Stranglehold,1994-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75409,221944.0,933414.0,Ricardo Cepeda,,0.0,Tinik,2013-09-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94843,222621.0,98804.0,Ronnie Gene Blevins,Walters,6.0,Samuel Bleak,2011-03-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125406,222781.0,113513.0,Phillips Holmes,Donald Ogden,4.0,Pointed Heels,1929-12-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114213,222795.0,1782485.0,Adela Carbone,Doña Isabel,11.0,Jeromín,1953-12-19,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100451,222851.0,1612130.0,Brian T. Finney,Dr. Wilfred Knapp,7.0,Sawbones,1995-07-25,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121208,222870.0,1612849.0,Rainer Grant,Angie,7.0,Subliminal Seduction,1996-01-28,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88772,222953.0,38818.0,Astrid Boner,Josefine's Mother,5.0,Josefine M.,1970-08-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83743,223015.0,43464.0,John Patrick Amedori,Vince,1.0,Trattoria,2013-09-17,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104658,223376.0,1155045.0,Michael McCabe,Doc Roberts,3.0,Burndown,1990-09-22,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136296,223497.0,30005.0,Allen Jenkins,O'Connor,4.0,Professional Sweetheart,1933-06-09,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103390,223319.0,1057940.0,Naoko Amihama,Youko,0.0,Lucky Sky Diamond,1989-03-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93719,223816.0,34745.0,Jimmy Durante,Ptomaine' - Ships Cook,3.0,Hell Below,1933-06-08,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108819,224078.0,1174738.0,Leslie Simon,First Victim,4.0,Doctor Bloodbath,1987-01-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144759,224600.0,121192.0,Peter Dyneley,Balkov,11.0,The Executioner,1970-09-06,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96579,224746.0,2631555.0,Nawzad Majid,Hagi Alan,8.0,Bekas,2012-11-30,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98496,225179.0,1337140.0,Deepa Sannidhi,,1.0,Paramathma,2011-10-05,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54543,225285.0,3971.0,Sophia Myles,Rachel Marshall,1.0,Blackwood,2014-08-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122745,225055.0,200057.0,Luis Saguar,Mr. Jordan,0.0,Night Fliers,2009-06-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111429,225405.0,94956.0,Craig Conway,Dunstan,3.0,Harrigan,2013-09-20,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127677,225281.0,23458.0,Charlie Cox,Carter,0.0,Hello Carter,2013-10-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105260,226074.0,558279.0,Heather Vandeven,Candy Conners,3.0,Pleasure Spa,2013-02-01,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,226282.0,158972.0,Larry Wilcox,Roy 'Jody' Joad,7.0,Death Stalk,1975-01-21,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136111,225945.0,33527.0,Adam Beach,Bryce,0.0,Crook,2013-10-03,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128972,225997.0,42009.0,Iazua Larios,Diamantina / Magdalena,0.0,Spiral,2009-09-11,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83286,226458.0,55464.0,Kelly Blatz,Patrick,1.0,Exeter,2015-01-16,0.05,50.0,Unknown,Ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
